"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typePO","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"SL",8,"1","1",3,"3","2",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",19,"1","0",5,"2","0",1,0,0,0,3,3.15,10,0.256,2,1,3,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"FF",13,"1","0",4,"3","0",0,0,0,0,4,4.6,52,0.299,15,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",15,"1","0",4,"3","2",2,0,0,0,-1,1.47,6,0.18,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",4,"1","1",1,"0","0",0,1,1,0,0,3.71,7,0.283,1,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",2,"0","0",0,1,0,0,-1,1.71,10,0.256,2,-1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",22,"1","0",5,"3","1",0,0,1,0,-2,2.69,23,0.219,1,-1,10,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"FT",6,"1","0",2,"2","1",0,0,0,0,1,4.64,1,0.077,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","1",1,"1","2",2,0,1,0,0,1.93,15,0.3,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",12,"1","1",3,"1","2",0,1,0,0,-1,2.9,76,0.302,19,-1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",21,"1","1",6,"1","0",0,0,0,0,1,4.6,32,0.269,6,-1,6,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",5,"1","0",2,"1","1",1,0,0,0,2,2.77,24,0.224,8,-1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",6,"1","0",2,"1","1",0,1,0,0,0,2.77,4,0.219,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",23,"1","1",6,"0","0",2,0,0,0,1,4.6,16,0.252,5,-1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",23,"1","0",6,"2","1",1,0,0,0,-4,5.4,7,0.5,2,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",6,"1","0",2,"0","0",0,0,0,0,-1,1.93,5,0.283,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",20,"1","0",5,"0","0",1,0,0,0,0,4.56,6,0.364,1,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",13,"1","1",4,"0","1",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FT",4,"1","1",1,"0","0",1,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,4.78,13,0.293,1,-1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","0",4,"0","0",1,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",7,"1","1",2,"0","1",0,1,0,0,-1,1.93,4,0.31,0,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","0",7,"0","1",2,0,0,0,-2,1.47,11,0.262,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","0",1,"0","0",0,0,0,0,0,2.34,11,0.236,1,1,7,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",14,"1","1",2,"3","2",2,1,1,0,-4,2.29,19,0.285,2,-1,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",11,"1","0",4,"1","1",0,0,0,0,0,4.59,10,0.275,7,1,7,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"FF",8,"1","1",3,"0","1",0,0,0,0,1,2.79,23,0.25,4,-1,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",2,"1","1",1,"0","0",1,1,0,0,0,3.82,9,0.303,2,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","1",4,"0","0",0,0,0,0,2,2.92,31,0.29,10,-1,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",2,"0","1",0,0,0,0,-4,3.1,6,0.226,0,1,6,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","1",8,"3","0",1,0,0,0,1,1.8,16,0.184,6,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",16,"1","1",4,"2","1",0,1,1,1,-1,2.57,5,0.294,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",6,"1","1",1,"3","1",2,0,0,1,-2,4.78,26,0.196,9,-1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",15,"1","1",3,"0","0",2,1,0,0,-3,2.9,30,0.277,2,-1,3,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",25,"1","1",6,"1","2",2,1,0,1,4,3,5,0.467,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FF",11,"1","1",3,"0","0",0,0,0,0,-2,2.71,54,0.316,12,-1,10,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",5,"0","1",0,0,0,0,2,2.34,13,0.206,4,1,7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",37,"1","1",9,"1","1",2,0,1,1,5,2.2,21,0.291,9,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",9,"1","1",3,"0","0",1,0,0,0,0,3.15,2,0.308,0,1,3,9,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"3","2",0,0,0,0,0,4.16,4,0.25,2,1,10,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",28,"1","1",8,"2","1",0,1,1,0,3,4.87,19,0.291,5,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",28,"1","1",7,"1","2",2,1,0,0,5,2.2,21,0.291,9,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",8,"1","1",2,"2","2",2,0,0,0,0,4.6,2,0.253,0,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",9,"1","1",3,"0","1",1,0,0,0,1,4.87,11,0.21,2,1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",5,"2","1",1,0,0,0,-1,2.41,12,0.278,2,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",13,"1","1",3,"2","1",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"SL",11,"1","0",4,"1","2",0,0,0,0,1,1.8,3,0.25,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",13,"1","1",4,"1","0",0,0,0,0,0,4.78,25,0.289,3,-1,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",15,"1","1",5,"0","0",0,1,0,0,0,5.07,13,0.233,2,1,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",2,"1","0",1,"1","0",1,0,0,0,1,4.51,40,0.302,8,-1,9,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",22,"1","1",7,"3","1",1,0,0,0,0,5.07,28,0.261,6,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",19,"1","0",6,"2","0",0,0,0,0,0,1.8,5,0.22,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",5,"1","0",2,"3","2",0,0,0,0,0,4.87,23,0.265,4,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",27,"1","1",6,"2","2",2,1,1,0,2,2.64,18,0.178,4,1,9,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",20,"1","1",5,"1","1",2,0,0,0,0,4.62,16,0.269,3,-1,9,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"SL",26,"1","0",7,"0","0",2,0,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",13,"1","1",4,"1","1",0,1,0,0,0,4.87,35,0.295,7,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",29,"1","1",7,"2","0",1,1,1,0,-1,5.64,6,0.321,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",12,"1","0",4,"1","0",0,0,1,0,3,2.34,34,0.302,7,1,7,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",9,"1","0",2,"0","0",1,1,0,0,-1,2.29,11,0.233,1,-1,8,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",11,"1","1",4,"1","0",0,0,0,0,2,0,3,0.25,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FT",21,"1","0",6,"0","0",0,0,0,0,4,4.67,17,0.322,7,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",22,"1","1",5,"2","2",1,0,0,0,0,4.94,34,0.294,10,1,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"SL",25,"1","1",7,"1","2",1,0,0,0,2,2.41,20,0.224,5,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",9,"1","0",3,"0","2",1,0,0,0,0,4.57,0,0.077,0,1,7,6,3,7,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",24,"1","1",7,"0","0",1,0,0,0,1,3.33,58,0.286,18,1,6,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",13,"1","0",4,"0","0",0,0,0,0,0,3,6,0.2,1,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",9,"1","1",3,"2","2",1,0,0,0,1,4.87,11,0.21,2,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",17,"1","1",5,"0","0",2,1,0,0,1,2.92,7,0.222,1,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",2,"1","1",1,"1","1",1,0,0,0,0,4.34,11,0.227,3,1,10,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",11,"1","0",3,"0","0",0,0,0,1,-1,3.18,49,0.274,20,-1,5,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",18,"1","1",5,"2","2",1,0,0,0,0,4.87,0,0.136,0,1,4,2,2,8,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",11,"1","0",4,"0","1",0,1,0,0,1,2.71,0,0.286,0,1,9,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",7,"1","0",2,"2","2",0,1,0,0,0,4.29,41,0.26,7,1,9,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"SL",3,"1","1",1,"1","2",2,0,0,0,0,4.38,101,0.254,35,1,10,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",13,"1","0",3,"1","0",2,0,0,0,0,4.38,48,0.221,15,1,10,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",2,"0","1",2,1,1,0,0,2.2,4,0.154,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",2,"1","0",1,"2","2",0,0,0,0,0,0,0,0.148,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",6,"1","1",2,"3","2",0,1,0,0,1,3.33,58,0.286,18,1,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",25,"1","1",6,"1","0",1,0,0,0,0,4.38,47,0.261,10,1,10,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",8,"1","0",2,"0","0",1,1,0,0,-2,3,0,0.333,0,-1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",29,"1","0",8,"1","1",2,1,0,0,0,2.66,24,0.264,8,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",12,"1","0",4,"2","1",0,0,0,0,0,4.32,71,0.273,30,1,8,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",12,"1","1",3,"0","1",0,0,1,0,-1,3.18,81,0.287,30,-1,5,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",5,"1","1",2,"0","0",0,0,0,0,0,3.82,17,0.222,2,-1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","1",2,"0","2",1,1,1,0,-3,3.82,9,0.303,2,-1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"FF",19,"1","0",5,"0","2",0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",21,"1","1",5,"0","0",0,1,0,0,0,3.71,7,0.271,0,-1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",9,"1","1",2,"0","1",2,0,0,0,0,4.87,0,0.136,0,1,4,2,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",13,"1","1",4,"0","1",2,1,0,0,1,2.71,56,0.322,2,1,9,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",4,"0","1",0,1,1,1,3,2.77,8,0.257,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",19,"1","0",5,"0","0",1,0,0,0,1,0,0,0.25,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",3,"1","1",1,"0","1",2,0,0,0,0,3.12,34,0.247,17,-1,4,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",31,"1","1",8,"1","0",0,1,0,0,-2,2.92,52,0.284,14,1,10,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",5,"1","1",1,"1","0",1,0,0,0,-3,2.46,40,0.22,15,1,3,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",25,"1","1",7,"1","2",2,0,0,0,1,3.33,48,0.223,12,1,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",17,"1","1",4,"0","1",1,0,0,0,-4,1.89,17,0.273,2,-1,6,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",14,"1","1",4,"0","1",2,0,0,0,0,1.8,10,0.256,4,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",9,"1","1",3,"1","2",0,0,0,0,0,2.73,1,0.158,0,1,1,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1
"FT",12,"1","1",2,"1","0",0,0,1,0,-2,1.71,19,0.297,7,-1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",3,"1","0",1,"0","0",2,0,0,0,0,2.92,79,0.269,17,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",18,"1","1",6,"1","2",2,0,0,0,1,4.34,1,0.1,0,1,10,7,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",4,"1","0",1,"0","2",2,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"FF",11,"1","1",3,"1","2",0,0,0,0,-2,2.71,54,0.316,12,-1,10,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",14,"1","0",4,"1","1",1,1,0,0,4,4.67,15,0.19,5,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"SL",8,"1","0",3,"2","2",0,0,0,0,-1,1.8,0,0.08,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",3,"1","1",1,"0","1",0,1,1,0,0,1.92,36,0.382,14,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",8,"1","0",2,"0","0",2,1,1,0,0,4.53,29,0.204,8,1,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",11,"1","0",4,"0","1",0,0,0,0,1,1.8,3,0.25,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",27,"1","1",6,"0","0",2,1,1,0,2,2.64,18,0.178,4,1,9,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",5,"1","1",1,"2","0",2,1,1,0,0,4.6,16,0.252,5,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",2,"1","1",1,"1","0",1,0,0,0,0,1.47,9,0.261,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",14,"1","0",4,"1","2",0,0,0,0,0,2.66,8,0.305,2,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",6,"1","1",1,"1","1",2,1,1,0,-1,2.29,17,0.206,5,-1,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"SL",18,"1","1",5,"1","2",2,0,0,1,0,1.8,1,0.231,0,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",30,"1","0",9,"0","1",0,1,0,0,1,4.34,3,0.308,1,1,10,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",20,"1","0",5,"2","2",2,0,1,0,2,2.41,29,0.25,8,-1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",28,"1","0",7,"1","0",0,1,1,0,4,4.71,24,0.28,1,-1,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",4,"1","2",2,0,0,0,-1,1.93,4,0.31,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",17,"1","1",5,"0","2",1,0,0,0,1,4.6,0,0,0,-1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",26,"1","1",7,"0","0",1,0,0,0,5,2.2,4,0.154,0,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",3,"2","2",2,0,0,0,0,2.73,5,0.232,4,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",24,"1","0",6,"1","0",0,1,0,0,-2,4.53,36,0.282,14,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",5,"1","0",1,"0","0",2,1,1,0,0,2.57,25,0.249,5,-1,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",1,"1","0",1,"2","2",0,0,0,0,0,1.47,15,0.337,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",12,"1","1",4,"1","2",1,1,0,0,1,2.71,65,0.295,23,1,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",21,"1","1",6,"2","1",1,0,0,0,0,1.83,44,0.307,11,-1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",4,"1","1",1,"2","0",2,0,0,0,-1,1.5,6,0.184,2,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",16,"1","0",3,"1","1",0,0,0,0,-3,4.49,9,0.222,4,-1,6,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",3,"1","0",1,"2","0",0,1,0,0,0,4.29,47,0.278,13,1,9,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"FF",28,"1","1",8,"1","0",0,1,1,0,3,4.87,19,0.291,5,1,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"SL",14,"1","1",4,"1","0",2,1,0,0,0,4.33,14,0.245,5,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",4,"1","0",2,"0","1",0,0,0,0,0,4.53,33,0.286,10,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",24,"1","0",6,"0","0",0,1,0,0,-1,4.2,24,0.268,10,-1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",4,"1","1",2,"1","2",0,0,0,0,1,4.34,43,0.262,12,1,10,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"SL",4,"1","1",1,"3","2",0,1,1,0,0,4.44,64,0.257,20,-1,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",8,"1","1",1,"0","1",0,1,1,0,-5,4.67,14,0.225,2,-1,5,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",3,"1","0",1,"1","0",1,1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",30,"1","0",7,"3","1",1,1,0,0,0,4.94,17,0.284,1,1,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",18,"1","1",5,"0","0",1,0,0,0,2,4.6,0,0.08,0,-1,6,4,4,7,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",1,"1","1",1,"1","2",0,0,0,0,0,3.33,83,0.29,28,1,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",2,"1","1",1,"0","0",1,0,0,0,0,2.96,33,0.334,5,1,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",5,"1","1",2,"1","2",1,0,0,0,0,4.59,30,0.272,4,1,7,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",17,"1","1",5,"2","1",0,1,0,0,2,4.59,4,0.109,0,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",17,"1","1",5,"2","2",0,1,0,0,2,4.59,4,0.109,0,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",18,"1","0",4,"2","1",0,0,0,0,-3,3.82,0,0.2,0,-1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",6,"1","0",2,"2","1",1,0,0,0,1,3.12,54,0.234,15,-1,4,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"SL",5,"1","0",1,"1","2",2,0,0,0,-2,1.77,26,0.268,8,-1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",17,"1","1",5,"2","0",0,1,0,0,2,4.59,4,0.109,0,1,7,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FT",11,"1","1",3,"0","1",1,1,0,1,0,4.62,16,0.269,3,-1,9,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",17,"1","1",4,"0","0",1,0,0,0,-4,1.89,17,0.273,2,-1,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",21,"1","1",7,"2","2",1,0,0,0,5,2.93,43,0.284,17,-1,2,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"SL",20,"1","1",5,"0","0",0,1,0,0,1,0,5,0.325,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",6,"1","0",2,"2","0",0,0,0,0,1,4.56,19,0.245,8,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",21,"1","1",6,"3","2",1,0,0,0,-1,2.77,16,0.225,3,-1,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"FF",16,"1","1",4,"1","0",0,0,0,0,0,3.71,7,0.273,3,-1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",5,"1","0",2,"0","0",1,0,0,0,0,2.96,18,0.333,2,1,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",16,"1","1",4,"1","2",0,0,0,0,0,0,5,0.25,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"FF",28,"1","0",7,"0","0",2,0,0,0,-2,2.92,26,0.287,2,1,10,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FT",5,"1","0",2,"0","0",1,0,0,0,1,4.34,19,0.293,5,1,10,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",8,"1","1",3,"1","0",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FT",16,"1","0",5,"1","0",0,0,0,0,1,4.87,27,0.244,9,1,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"SL",24,"1","1",7,"0","1",0,1,1,1,4,1.5,0,0.188,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"SL",8,"1","1",2,"1","0",1,1,0,0,-1,1.93,1,0.267,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FF",10,"1","0",3,"0","0",1,0,0,0,-1,1.83,1,0.3,1,-1,5,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"SL",17,"1","1",5,"2","1",1,0,0,0,1,4.87,16,0.331,1,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"SL",12,"1","1",4,"0","2",0,0,0,0,2,4.16,47,0.276,17,1,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FF",12,"1","1",2,"3","2",0,0,0,0,-2,1.71,19,0.297,7,-1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",6,"1","1",2,"0","0",1,0,0,0,0,1.5,0,0.188,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",16,"1","1",4,"0","1",2,0,0,0,-1,1.93,4,0.31,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"SL",24,"1","1",5,"0","1",2,1,0,0,1,4.74,9,0.221,2,-1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"FF",23,"1","1",7,"0","0",0,0,0,0,1,4.87,36,0.271,6,1,4,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"0","1",1,1,1,0,1,3.33,48,0.223,12,1,6,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",3,"1","0",5,"1","1",2,0,0,0,-2,2.96,45,0.306,10,-1,3,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FT",19,"1","0",4,"3","2",0,0,0,0,-5,4.29,27,0.277,6,1,9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",23,"1","0",6,"3","2",2,1,0,0,4,4.67,15,0.19,5,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"FF",16,"1","1",4,"1","2",0,1,1,0,0,4.62,50,0.234,17,-1,9,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"SL",11,"1","1",4,"0","0",0,0,0,0,2,4.57,49,0.312,12,1,7,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
